ID1,HHID,HV000,HV001,HV002,HV002A,HV003,HV004,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV017,HV020,HV021,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,UBIGEO,HV022,HV005,CODCCPP,NOMCCPP,LATITUDY,LONGITUDX,NCONGLOME
2023,      252410301,PE6,2524,103,1,2,2524,2023,1486,4,1,0,4,4,1,1,1,0,2524,15,15,1,0,0, ,0, ,0, ,1,187,1,1,0,1,150125,143,776312,0001,PUENTE PIEDRA,-11.86539285,-77.08151076,19191
2023,      252410501,PE6,2524,105,1,1,2524,2023,1486,4,2,0,4,4,1,1,1,0,2524,15,15,1,0,0, ,0, ,0, ,1,187,2,1,0,1,150125,143,776312,0001,PUENTE PIEDRA,-11.86539285,-77.08151076,19191
2023,      252410801,PE6,2524,108,1,1,2524,2023,1486,3,1,0,3,3,2,1,1,0,2524,15,15,1,0,0, ,0, ,0, ,2,187,1,1,0,1,150125,143,776312,0001,PUENTE PIEDRA,-11.86539285,-77.08151076,19191
2023,      252415401,PE6,2524,154,1,2,2524,2023,1486,4,1,0,4,4,1,1,1,0,2524,15,15,1,0,0, ,0, ,0, ,1,187,1,1,0,1,150125,143,776312,0001,PUENTE PIEDRA,-11.86539285,-77.08151076,19191
2023,      252901201,PE6,2529,12,1,1,2529,2023,1485,6,2,0,6,6,2,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,2,153,2,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252901401,PE6,2529,14,1,1,2529,2023,1485,2,0,0,2,2,0,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,0,153,0,1,0,1,150128,142,8522024,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252901402,PE6,2529,14,2,1,2529,2023,1485,5,2,0,5,5,1,1,2,0,2529,15,15,1,0,0, ,0, ,0, ,1,153,2,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252901403,PE6,2529,14,3,1,2529,2023,1485,3,1,0,2,3,0,1,2,0,2529,15,15,1,0,0, ,0, ,0, ,0,153,1,1,0,1,150128,142,8522024,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252902101,PE6,2529,21,1,1,2529,2023,1485,4,1,0,4,4,1,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,1,153,2,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252902901,PE6,2529,29,1,1,2529,2023,1485,4,1,0,4,4,0,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,0,153,2,1,0,1,150128,142,8522024,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252903301,PE6,2529,33,1,1,2529,2023,1485,4,1,0,4,4,2,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,2,153,1,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252903401,PE6,2529,34,1,1,2529,2023,1485,3,2,0,3,3,1,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,1,153,2,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252903601,PE6,2529,36,1,0,2529,2023,1485,0,0,0,0,0,0,5,3,0,2529,15,15,1,0,0, ,0, ,0, ,0,153,0,1,0,1,150128,142,0,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252903901,PE6,2529,39,1,1,2529,2023,1485,5,1,0,5,5,1,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,1,153,1,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252910701,PE6,2529,107,1,2,2529,2023,1485,4,1,0,4,4,1,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,1,153,1,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      252912401,PE6,2529,124,1,5,2529,2023,1485,7,3,0,7,7,1,1,1,0,2529,15,15,1,0,0, ,0, ,0, ,1,153,3,1,0,1,150128,142,969912,0001,RIMAC,-12.01639348,-77.02800669,21585
2023,      253701701,PE6,2537,17,1,2,2537,2023,1486,4,1,0,4,3,2,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,2,222,1,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253703001,PE6,2537,30,1,2,2537,2023,1486,4,2,0,4,4,0,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,0,222,2,1,0,1,150132,143,7872071,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253703501,PE6,2537,35,1,1,2537,2023,1486,5,1,0,5,5,1,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253706501,PE6,2537,65,1,1,2537,2023,1486,4,1,0,4,4,1,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253708001,PE6,2537,80,1,2,2537,2023,1486,5,2,0,5,5,0,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,0,222,3,1,0,1,150132,143,7872071,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253708901,PE6,2537,89,1,1,2537,2023,1486,3,1,0,3,3,2,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,2,222,1,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253712101,PE6,2537,121,1,2,2537,2023,1486,6,1,0,6,6,0,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,143,7872071,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253712102,PE6,2537,121,2,1,2537,2023,1486,4,1,0,4,4,2,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,2,222,1,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253712701,PE6,2537,127,1,2,2537,2023,1486,7,4,0,7,7,1,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,1,222,4,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253718401,PE6,2537,184,1,2,2537,2023,1486,5,1,0,4,5,0,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,143,7872071,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253718402,PE6,2537,184,2,2,2537,2023,1486,3,1,0,3,3,1,1,3,0,2537,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      253720201,PE6,2537,202,1,2,2537,2023,1486,3,1,0,3,3,1,1,1,0,2537,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,895939,0001,SAN JUAN DE LURIGANCHO,-11.93675891,-76.98060284,21812
2023,      254000201,PE6,2540,2,1,3,2540,2023,1488,6,0,0,6,6,1,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,0,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254000202,PE6,2540,2,2,0,2540,2023,1488,0,0,0,0,0,0,3,5,0,2540,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,0,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254000801,PE6,2540,8,1,2,2540,2023,1488,4,0,0,4,4,0,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,6883447,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254001001,PE6,2540,10,1,2,2540,2023,1488,5,1,0,5,5,0,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,142,6883447,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254001002,PE6,2540,10,2,1,2540,2023,1488,4,1,0,4,4,1,1,3,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254001003,PE6,2540,10,3,1,2540,2023,1488,2,1,0,2,2,1,1,5,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254003801,PE6,2540,38,1,2,2540,2023,1488,5,0,0,5,5,1,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,0,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254004801,PE6,2540,48,1,2,2540,2023,1488,9,2,0,9,9,1,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254005301,PE6,2540,53,1,2,2540,2023,1488,5,1,0,5,5,2,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254010201,PE6,2540,102,1,0,2540,2023,1488,0,0,0,0,0,0,6,2,0,2540,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,0,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254016201,PE6,2540,162,1,1,2540,2023,1488,6,1,0,6,6,1,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254016801,PE6,2540,168,1,3,2540,2023,1488,3,1,0,3,3,0,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,142,6883447,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254021501,PE6,2540,215,1,1,2540,2023,1488,11,3,0,11,11,1,1,1,0,2540,15,15,1,0,0, ,0, ,0, ,1,222,5,1,0,1,150132,142,783422,0001,SAN JUAN DE LURIGANCHO,-11.9567108,-76.99450177,22147
2023,      254401301,PE6,2544,13,1,0,2544,2023,1486,0,0,0,0,0,0,6,3,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,0,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254403001,PE6,2544,30,1,1,2544,2023,1486,2,1,0,2,2,0,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,142,7293935,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254403401,PE6,2544,34,1,0,2544,2023,1486,0,0,0,0,0,0,6,2,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,0,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254403901,PE6,2544,39,1,4,2544,2023,1486,4,2,0,4,4,0,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,2,1,0,1,150132,142,7293935,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254404301,PE6,2544,43,1,1,2544,2023,1486,3,1,0,3,3,0,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,142,7293935,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254404501,PE6,2544,45,1,1,2544,2023,1486,6,2,0,6,6,1,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,142,830140,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254409701,PE6,2544,97,1,2,2544,2023,1486,4,2,0,4,4,0,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,2,1,0,1,150132,142,7293935,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254411001,PE6,2544,110,1,2,2544,2023,1486,6,1,0,6,6,1,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,142,830140,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254411901,PE6,2544,119,1,2,2544,2023,1486,4,1,0,4,4,0,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,142,7293935,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254412301,PE6,2544,123,1,4,2544,2023,1486,7,2,0,6,7,1,1,1,0,2544,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,142,830140,0001,SAN JUAN DE LURIGANCHO,-11.98491029,-76.9957676,2250002
2023,      254703501,PE6,2547,35,1,2,2547,2023,1484,4,1,0,4,4,1,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254703901,PE6,2547,39,1,2,2547,2023,1484,4,1,0,4,4,2,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254703902,PE6,2547,39,2,1,2547,2023,1484,4,1,0,4,4,1,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254703903,PE6,2547,39,3,1,2547,2023,1484,5,1,0,5,5,1,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254706101,PE6,2547,61,1,0,2547,2023,1484,0,0,0,0,0,0,6,5,0,2547,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,0,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254706701,PE6,2547,67,1,0,2547,2023,1484,0,0,0,0,0,0,2,4,0,2547,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,0,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254708801,PE6,2547,88,1,1,2547,2023,1484,6,2,0,6,6,2,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,2,222,2,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254709401,PE6,2547,94,1,2,2547,2023,1484,7,2,0,7,7,2,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254712101,PE6,2547,121,1,3,2547,2023,1484,5,0,0,5,5,1,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254712901,PE6,2547,129,1,1,2547,2023,1484,5,2,0,5,5,2,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,2,222,2,1,0,1,150132,142,867591,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254713701,PE6,2547,137,1,1,2547,2023,1484,1,0,0,1,1,0,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,142,7622993,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254714001,PE6,2547,140,1,1,2547,2023,1484,2,1,0,2,2,0,1,1,0,2547,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,142,7622993,0001,SAN JUAN DE LURIGANCHO,-12.00010236,-77.018531,22580
2023,      254800401,PE6,2548,4,1,2,2548,2023,1484,4,1,0,4,3,1,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,141,934776,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254803201,PE6,2548,32,1,1,2548,2023,1484,4,1,0,4,4,1,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,141,934776,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254804301,PE6,2548,43,1,1,2548,2023,1484,5,1,0,5,5,0,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,141,8213301,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254805301,PE6,2548,53,1,3,2548,2023,1485,6,1,0,6,6,1,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,141,934776,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254805701,PE6,2548,57,1,0,2548,2023,1484,0,0,0,0,0,0,6,3,0,2548,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,141,0,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254806701,PE6,2548,67,1,5,2548,2023,1484,6,1,0,6,3,1,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,141,934776,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254807001,PE6,2548,70,1,0,2548,2023,1484,0,0,0,0,0,0,5,5,0,2548,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,141,0,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254812401,PE6,2548,124,1,1,2548,2023,1484,2,1,0,2,2,0,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,0,222,1,1,0,1,150132,141,8213301,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254813301,PE6,2548,133,1,1,2548,2023,1484,7,2,0,7,7,1,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,1,222,3,1,0,1,150132,141,934776,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      254817501,PE6,2548,175,1,2,2548,2023,1484,3,1,0,3,3,1,1,1,0,2548,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,141,934776,0001,SAN JUAN DE LURIGANCHO,-12.00596772,-76.99894636,22679
2023,      255500901,PE6,2555,9,1,2,2555,2023,1487,5,2,0,5,5,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,0,222,2,1,0,1,150132,143,6245718,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255501301,PE6,2555,13,1,1,2555,2023,1487,4,2,0,4,4,0,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,0,222,2,1,0,1,150132,143,6245718,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255501401,PE6,2555,14,1,2,2555,2023,1487,3,1,0,3,3,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255502201,PE6,2555,22,1,1,2555,2023,1487,1,0,0,1,0,0,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,0,222,0,1,0,1,150132,143,6245718,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255502301,PE6,2555,23,1,1,2555,2023,1487,3,1,0,3,3,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255503301,PE6,2555,33,1,1,2555,2023,1487,4,1,0,4,4,2,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255503601,PE6,2555,36,1,4,2555,2023,1487,5,2,0,5,5,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,2,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255504801,PE6,2555,48,1,2,2555,2023,1487,3,1,0,3,3,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255505801,PE6,2555,58,1,2,2555,2023,1487,3,1,0,3,3,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255506801,PE6,2555,68,1,1,2555,2023,1487,4,1,0,4,4,1,1,1,0,2555,15,15,1,0,0, ,0, ,0, ,1,222,1,1,0,1,150132,143,710840,0001,SAN JUAN DE LURIGANCHO,-11.93686419,-77.00979403,49674
2023,      255600401,PE6,2556,4,1,2,2556,2023,1488,7,1,0,7,7,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255602001,PE6,2556,20,1,1,2556,2023,1488,3,1,0,3,3,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255602701,PE6,2556,27,1,1,2556,2023,1488,4,1,0,4,4,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255602801,PE6,2556,28,1,1,2556,2023,1488,4,1,0,4,4,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255604001,PE6,2556,40,1,2,2556,2023,1488,3,0,0,3,3,0,1,3,0,2556,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,143,6695334,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255604002,PE6,2556,40,2,1,2556,2023,1487,3,1,0,3,3,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255604003,PE6,2556,40,3,1,2556,2023,1488,2,1,0,2,2,0,1,2,0,2556,15,15,1,0,0, ,0, ,0, ,0,133,1,1,0,1,150133,143,6695334,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255604401,PE6,2556,44,1,0,2556,2023,1488,0,0,0,0,0,0,5,5,0,2556,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,143,0,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255606701,PE6,2556,67,1,1,2556,2023,1488,4,0,0,4,1,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,0,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255607101,PE6,2556,71,1,2,2556,2023,1487,5,1,0,5,5,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255609601,PE6,2556,96,1,2,2556,2023,1487,4,1,0,4,4,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,143,762012,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255610601,PE6,2556,106,1,1,2556,2023,1488,4,1,0,4,4,1,1,1,0,2556,15,15,1,0,0, ,0, ,0, ,0,133,2,1,0,1,150133,143,6695334,0001,CIUDAD DE DIOS,-12.12323402,-76.96039987,2781702
2023,      255900201,PE6,2559,2,1,2,2559,2023,1487,10,3,0,10,10,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,3,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255901601,PE6,2559,16,1,2,2559,2023,1487,3,1,0,3,3,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255901602,PE6,2559,16,2,2,2559,2023,1487,5,1,0,5,5,1,1,2,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255903801,PE6,2559,38,1,0,2559,2023,1487,0,0,0,0,0,0,5,5,0,2559,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,142,0,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255905201,PE6,2559,52,1,0,2559,2023,1487,0,0,0,0,0,0,6,1,0,2559,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,142,0,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255905401,PE6,2559,54,1,1,2559,2023,1487,4,2,0,4,4,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,2,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255906301,PE6,2559,63,1,2,2559,2023,1487,2,0,0,2,2,0,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,142,7682681,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255909601,PE6,2559,96,1,2,2559,2023,1487,6,1,0,6,6,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255911601,PE6,2559,116,1,1,2559,2023,1487,4,1,0,4,4,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255912001,PE6,2559,120,1,1,2559,2023,1487,3,0,0,3,1,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      255913601,PE6,2559,136,1,2,2559,2023,1487,4,1,0,4,3,1,1,1,0,2559,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,142,874384,0001,CIUDAD DE DIOS,-12.17458042,-76.95896065,28116
2023,      256000401,PE6,2560,4,1,0,2560,2023,1487,0,0,0,0,0,0,5,3,0,2560,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,141,0,0001,CIUDAD DE DIOS,-12.17888157,-76.97788467,28195
2023,      256001801,PE6,2560,18,1,2,2560,2023,1487,4,1,0,4,4,1,1,1,0,2560,15,15,1,0,0, ,0, ,0, ,1,133,1,1,0,1,150133,141,1099961,0001,CIUDAD DE DIOS,-12.17888157,-76.97788467,28195
2023,      256002601,PE6,2560,26,1,0,2560,2023,1487,0,0,0,0,0,0,5,4,0,2560,15,15,1,0,0, ,0, ,0, ,0,133,0,1,0,1,150133,141,0,0001,CIUDAD DE DIOS,-12.17888157,-76.97788467,28195
