ID1,HHID,HV000,HV001,HV002,HV002A,HV003,HV004,HV007,HV008,HV009,HV010,HV011,HV012,HV013,HV014,HV015,HV017,HV020,HV021,HV023,HV024,HV025,HV026,HV027,HV028,HV030,HV031,HV032,HV033,HV035,HV040,HV041,HV042,HV043,HV044,UBIGEO,HV022,CODCCPP,NOMCCPP,NCONGLOME,HV005,longitudx,latitudy
2021,      055201301,PE6,552,13,1,1,552,2021,1457,1,0,0,1,1,0,1,1,0,552,10,10,2,3,0, ,0, ,0, ,0,632,0,1,0,1,100605,95,0002,PUERTO NUEVO,14163,1063256,-75.99301,-9.1737866665
2021,      055201401,PE6,552,14,1,1,552,2021,1457,2,0,0,2,2,0,1,1,0,552,10,10,2,3,0, ,0, ,0, ,0,632,0,1,0,1,100605,95,0002,PUERTO NUEVO,14163,1063256,-75.99301,-9.1737866665
2021,      055201501,PE6,552,15,1,1,552,2021,1457,5,1,0,5,5,1,1,1,0,552,10,10,2,3,0, ,0, ,0, ,1,632,2,1,0,1,100605,95,0002,PUERTO NUEVO,14163,317196,-75.99301,-9.1737866665
2021,      055204501,PE6,552,45,1,2,552,2021,1457,7,2,0,7,7,1,1,1,0,552,10,10,2,3,0, ,0, ,0, ,1,632,2,1,0,1,100605,95,0003,RICARDO PALMA,14163,317196,-75.99301,-9.1737866665
2021,      055204601,PE6,552,46,1,1,552,2021,1457,5,0,0,5,0,3,1,1,0,552,10,10,2,3,0, ,0, ,0, ,2,632,2,1,0,1,100605,95,0003,RICARDO PALMA,14163,317196,-75.99301,-9.1737866665
2021,      055204701,PE6,552,47,1,1,552,2021,1457,3,1,0,3,3,0,1,1,0,552,10,10,2,3,0, ,0, ,0, ,0,632,1,1,0,1,100605,95,0003,RICARDO PALMA,14163,1063256,-75.99301,-9.1737866665
2021,      055204801,PE6,552,48,1,3,552,2021,1457,4,0,0,4,3,0,1,1,0,552,10,10,2,3,0, ,0, ,0, ,0,632,0,1,0,1,100605,95,0003,RICARDO PALMA,14163,1063256,-75.99301,-9.1737866665
2021,      055204901,PE6,552,49,1,1,552,2021,1457,1,0,0,1,0,0,1,1,0,552,10,10,2,3,0, ,0, ,0, ,0,632,0,1,0,1,100605,95,0003,RICARDO PALMA,14163,1063256,-75.99301,-9.1737866665
2021,      055301701,PE6,553,17,1,2,553,2021,1457,3,1,0,3,3,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,1,1,0,1,100603,95,0003,RIO AZUL,14171,241818,-75.807239167,-9.1987091665
2021,      055301801,PE6,553,18,1,1,553,2021,1457,3,1,0,3,3,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,1,1,0,1,100603,95,0003,RIO AZUL,14171,241818,-75.807239167,-9.1987091665
2021,      055301901,PE6,553,19,1,1,553,2021,1457,1,0,0,1,1,0,1,1,0,553,10,10,2,3,0, ,0, ,0, ,0,1576,0,1,0,1,100603,95,0003,RIO AZUL,14171,810585,-75.807239167,-9.1987091665
2021,      055302001,PE6,553,20,1,4,553,2021,1457,5,2,0,4,5,0,1,1,0,553,10,10,2,3,0, ,0, ,0, ,0,1576,2,1,0,1,100603,95,0003,RIO AZUL,14171,810585,-75.807239167,-9.1987091665
2021,      055302101,PE6,553,21,1,5,553,2021,1457,7,1,0,7,7,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,2,1,0,1,100603,95,0003,RIO AZUL,14171,241818,-75.807239167,-9.1987091665
2021,      055306801,PE6,553,68,1,1,553,2021,1457,5,1,0,5,5,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,1,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055307101,PE6,553,71,1,3,553,2021,1457,6,2,0,6,6,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,2,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055307201,PE6,553,72,1,1,553,2021,1457,3,1,0,3,3,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,1,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055307301,PE6,553,73,1,2,553,2021,1457,4,1,0,4,4,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,1,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055307401,PE6,553,74,1,1,553,2021,1457,1,0,0,1,1,0,1,1,0,553,10,10,2,3,0, ,0, ,0, ,0,1576,0,1,0,1,100603,95,0007,SAN AGUSTIN,14171,810585,-75.807239167,-9.1987091665
2021,      055308001,PE6,553,80,1,1,553,2021,1457,3,1,0,3,3,0,1,1,0,553,10,10,2,3,0, ,0, ,0, ,0,1576,1,1,0,1,100603,95,0007,SAN AGUSTIN,14171,810585,-75.807239167,-9.1987091665
2021,      055308101,PE6,553,81,1,0,553,2021,1457,0,0,0,0,0,0,9,2,0,553,10,10,2,3,0, ,0, ,0, ,0,1576,0,1,0,1,100603,95,0007,SAN AGUSTIN,14171,0,-75.807239167,-9.1987091665
2021,      055308201,PE6,553,82,1,2,553,2021,1457,5,1,0,5,5,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,1,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055308301,PE6,553,83,1,2,553,2021,1457,3,0,0,3,3,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,0,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055308401,PE6,553,84,1,1,553,2021,1457,4,1,0,4,4,1,1,1,0,553,10,10,2,3,0, ,0, ,0, ,1,1576,2,1,0,1,100603,95,0007,SAN AGUSTIN,14171,241818,-75.807239167,-9.1987091665
2021,      055402101,PE6,554,21,1,1,554,2021,1456,4,1,0,4,4,0,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,1,1,0,1,100602,95,0002,LOS PEREGRINOS,14175,740854,-75.9505724575,-9.175239829
2021,      055402201,PE6,554,22,1,2,554,2021,1456,3,1,0,3,3,0,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,1,1,0,1,100602,95,0002,LOS PEREGRINOS,14175,740854,-75.9505724575,-9.175239829
2021,      055402301,PE6,554,23,1,2,554,2021,1456,3,1,0,3,3,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,1,693,1,1,0,1,100602,95,0002,LOS PEREGRINOS,14175,221016,-75.9505724575,-9.175239829
2021,      055402401,PE6,554,24,1,0,554,2021,1456,0,0,0,0,0,0,3,3,0,554,10,10,2,3,0, ,0, ,0, ,0,693,0,1,0,1,100602,95,0002,LOS PEREGRINOS,14175,0,-75.9505724575,-9.175239829
2021,      055402501,PE6,554,25,1,1,554,2021,1456,5,2,0,5,5,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,1,693,2,1,0,1,100602,95,0002,LOS PEREGRINOS,14175,221016,-75.9505724575,-9.175239829
2021,      055406901,PE6,554,69,1,2,554,2021,1456,5,1,0,5,5,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,1,693,1,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,221016,-75.9505724575,-9.175239829
2021,      055407001,PE6,554,70,1,1,554,2021,1456,6,2,0,6,5,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,1,693,3,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,221016,-75.9505724575,-9.175239829
2021,      055407101,PE6,554,71,1,1,554,2021,1456,3,1,0,3,3,0,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,1,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,740854,-75.9505724575,-9.175239829
2021,      055407201,PE6,554,72,1,1,554,2021,1456,5,1,0,5,4,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,1,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,740854,-75.9505724575,-9.175239829
2021,      055407301,PE6,554,73,1,1,554,2021,1456,1,0,0,1,1,0,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,0,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,740854,-75.9505724575,-9.175239829
2021,      055409401,PE6,554,94,1,1,554,2021,1456,4,1,0,4,4,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,1,693,1,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,221016,-75.9505724575,-9.175239829
2021,      055409501,PE6,554,95,1,0,554,2021,1456,0,0,0,0,0,0,6,2,0,554,10,10,2,3,0, ,0, ,0, ,0,693,0,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,0,-75.9505724575,-9.175239829
2021,      055409601,PE6,554,96,1,1,554,2021,1456,1,0,0,1,1,0,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,0,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,740854,-75.9505724575,-9.175239829
2021,      055409701,PE6,554,97,1,2,554,2021,1456,5,1,0,5,4,1,1,1,0,554,10,10,2,3,0, ,0, ,0, ,1,693,1,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,221016,-75.9505724575,-9.175239829
2021,      055409801,PE6,554,98,1,1,554,2021,1456,2,0,0,2,2,0,1,1,0,554,10,10,2,3,0, ,0, ,0, ,0,693,0,1,0,1,100602,95,0040,SAN CRISTOBAL (EL PUERTO),14175,740854,-75.9505724575,-9.175239829
2021,      055500601,PE6,555,6,1,0,555,2021,1457,0,0,0,0,0,0,9,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0018,HUAMANCOTO,14176,0,-75.945039985,-9.201319978
2021,      055500701,PE6,555,7,1,2,555,2021,1457,4,1,0,4,4,1,1,1,0,555,10,10,2,3,0, ,0, ,0, ,1,683,1,1,0,1,100602,95,0018,HUAMANCOTO,14176,173783,-75.945039985,-9.201319978
2021,      055500801,PE6,555,8,1,2,555,2021,1457,3,1,0,3,3,1,1,1,0,555,10,10,2,3,0, ,0, ,0, ,1,683,1,1,0,1,100602,95,0018,HUAMANCOTO,14176,173783,-75.945039985,-9.201319978
2021,      055500901,PE6,555,9,1,1,555,2021,1457,5,1,0,5,5,0,1,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,1,1,0,1,100602,95,0018,HUAMANCOTO,14176,582529,-75.945039985,-9.201319978
2021,      055501001,PE6,555,10,1,1,555,2021,1457,4,0,0,4,4,0,1,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0018,HUAMANCOTO,14176,582529,-75.945039985,-9.201319978
2021,      055504101,PE6,555,41,1,1,555,2021,1457,4,1,0,4,4,1,1,1,0,555,10,10,2,3,0, ,0, ,0, ,1,683,2,1,0,1,100602,95,0017,FLORES DE BELEN,14176,173783,-75.945039985,-9.201319978
2021,      055504201,PE6,555,42,1,0,555,2021,1457,0,0,0,0,0,0,9,2,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0017,FLORES DE BELEN,14176,0,-75.945039985,-9.201319978
2021,      055504301,PE6,555,43,1,1,555,2021,1457,3,1,0,3,3,1,1,1,0,555,10,10,2,3,0, ,0, ,0, ,1,683,1,1,0,1,100602,95,0017,FLORES DE BELEN,14176,173783,-75.945039985,-9.201319978
2021,      055504401,PE6,555,44,1,1,555,2021,1457,1,0,0,1,1,0,1,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0017,FLORES DE BELEN,14176,582529,-75.945039985,-9.201319978
2021,      055504501,PE6,555,45,1,1,555,2021,1457,3,1,0,3,3,1,1,1,0,555,10,10,2,3,0, ,0, ,0, ,1,683,2,1,0,1,100602,95,0017,FLORES DE BELEN,14176,173783,-75.945039985,-9.201319978
2021,      055508801,PE6,555,88,1,1,555,2021,1457,2,0,0,2,2,0,1,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0013,TRAMPOLIN,14176,582529,-75.945039985,-9.201319978
2021,      055508901,PE6,555,89,1,0,555,2021,1457,0,0,0,0,0,0,3,4,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0013,TRAMPOLIN,14176,0,-75.945039985,-9.201319978
2021,      055509001,PE6,555,90,1,1,555,2021,1457,1,0,0,1,1,0,1,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,0,1,0,1,100602,95,0013,TRAMPOLIN,14176,582529,-75.945039985,-9.201319978
2021,      055509101,PE6,555,91,1,1,555,2021,1457,2,1,0,2,2,0,1,1,0,555,10,10,2,3,0, ,0, ,0, ,0,683,1,1,0,1,100602,95,0013,TRAMPOLIN,14176,582529,-75.945039985,-9.201319978
2021,      055509201,PE6,555,92,1,1,555,2021,1457,4,1,0,4,4,1,1,1,0,555,10,10,2,3,0, ,0, ,0, ,1,683,1,1,0,1,100602,95,0013,TRAMPOLIN,14176,173783,-75.945039985,-9.201319978
2021,      055600101,PE6,556,1,1,1,556,2021,1456,2,0,0,2,2,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,0,1,0,1,100606,95,0021,CUEVA LAS PAVAS,14191,904471,-75.9790175,-9.356955
2021,      055600201,PE6,556,2,1,2,556,2021,1456,6,2,0,5,6,1,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,2,1,0,1,100606,95,0021,CUEVA LAS PAVAS,14191,904471,-75.9790175,-9.356955
2021,      055600301,PE6,556,3,1,1,556,2021,1456,3,1,0,3,3,1,1,1,0,556,10,10,2,3,0, ,0, ,0, ,1,701,1,1,0,1,100606,95,0021,CUEVA LAS PAVAS,14191,269827,-75.9790175,-9.356955
2021,      055600401,PE6,556,4,1,3,556,2021,1456,4,1,0,4,4,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,1,1,0,1,100606,95,0021,CUEVA LAS PAVAS,14191,904471,-75.9790175,-9.356955
2021,      055600501,PE6,556,5,1,0,556,2021,1457,0,0,0,0,0,0,6,3,0,556,10,10,2,3,0, ,0, ,0, ,0,701,0,1,0,1,100606,95,0021,CUEVA LAS PAVAS,14191,0,-75.9790175,-9.356955
2021,      055615101,PE6,556,151,1,1,556,2021,1456,5,1,0,5,4,1,1,1,0,556,10,10,2,3,0, ,0, ,0, ,1,701,1,1,0,1,100606,95,0015,PUENTE PEREZ,14191,269827,-75.9790175,-9.356955
2021,      055615201,PE6,556,152,1,1,556,2021,1456,8,2,0,8,7,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,3,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055615301,PE6,556,153,1,2,556,2021,1456,2,0,0,2,2,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,0,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055615401,PE6,556,154,1,1,556,2021,1456,1,0,0,1,1,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,0,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055615501,PE6,556,155,1,1,556,2021,1456,2,2,0,2,2,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,2,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055615601,PE6,556,156,1,1,556,2021,1456,2,0,0,2,1,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,1,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055615701,PE6,556,157,1,2,556,2021,1456,2,0,0,2,2,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,0,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055615801,PE6,556,158,1,2,556,2021,1456,4,1,0,4,4,1,1,1,0,556,10,10,2,3,0, ,0, ,0, ,1,701,1,1,0,1,100606,95,0015,PUENTE PEREZ,14191,269827,-75.9790175,-9.356955
2021,      055615901,PE6,556,159,1,2,556,2021,1456,3,1,0,3,3,1,1,1,0,556,10,10,2,3,0, ,0, ,0, ,1,701,1,1,0,1,100606,95,0015,PUENTE PEREZ,14191,269827,-75.9790175,-9.356955
2021,      055616001,PE6,556,160,1,2,556,2021,1456,4,0,0,4,3,0,1,1,0,556,10,10,2,3,0, ,0, ,0, ,0,701,1,1,0,1,100606,95,0015,PUENTE PEREZ,14191,904471,-75.9790175,-9.356955
2021,      055700301,PE6,557,3,1,1,557,2021,1454,5,1,0,5,5,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,1,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055701901,PE6,557,19,1,2,557,2021,1455,4,1,0,3,3,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,2,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055702101,PE6,557,21,1,2,557,2021,1455,4,1,0,4,4,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,1,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055702901,PE6,557,29,1,1,557,2021,1455,2,1,0,2,2,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,1,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055703101,PE6,557,31,1,3,557,2021,1455,5,1,0,5,2,2,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,2,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055707901,PE6,557,79,1,1,557,2021,1454,3,1,0,3,3,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,1,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055708101,PE6,557,81,1,2,557,2021,1455,3,1,0,3,2,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,1,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055708201,PE6,557,82,1,1,557,2021,1454,6,1,0,6,5,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,2,1,0,1,100504,95,0102,CARHUAPATA,14230,229668,-76.681426667,-9.538346667
2021,      055708501,PE6,557,85,1,1,557,2021,1454,2,0,0,2,2,0,1,1,0,557,10,10,2,3,0, ,0, ,0, ,0,3663,0,1,0,1,100504,95,0102,CARHUAPATA,14230,769856,-76.681426667,-9.538346667
2021,      055709301,PE6,557,93,1,1,557,2021,1455,3,0,0,3,1,0,1,1,0,557,10,10,2,3,0, ,0, ,0, ,0,3663,0,1,0,1,100504,95,0104,ISCA,14230,769856,-76.681426667,-9.538346667
2021,      055709501,PE6,557,95,1,2,557,2021,1455,6,1,0,6,6,1,1,1,0,557,10,10,2,3,0, ,0, ,0, ,1,3663,1,1,0,1,100504,95,0104,ISCA,14230,229668,-76.681426667,-9.538346667
2021,      055709801,PE6,557,98,1,1,557,2021,1454,2,0,0,2,2,0,1,1,0,557,10,10,2,3,0, ,0, ,0, ,0,3663,0,1,0,1,100504,95,0104,ISCA,14230,769856,-76.681426667,-9.538346667
2021,      055709901,PE6,557,99,1,0,557,2021,1454,0,0,0,0,0,0,9,2,0,557,10,10,2,3,0, ,0, ,0, ,0,3663,0,1,0,1,100504,95,0104,ISCA,14230,0,-76.681426667,-9.538346667
2021,      055710801,PE6,557,108,1,1,557,2021,1455,3,0,0,3,3,0,1,1,0,557,10,10,2,3,0, ,0, ,0, ,0,3663,0,1,0,1,100504,95,0105,CUNYAG,14230,769856,-76.681426667,-9.538346667
2021,      055710901,PE6,557,109,1,1,557,2021,1455,6,1,0,6,6,0,1,1,0,557,10,10,2,3,0, ,0, ,0, ,0,3663,3,1,0,1,100504,95,0105,CUNYAG,14230,769856,-76.681426667,-9.538346667
2021,      055801601,PE6,558,16,1,1,558,2021,1458,1,0,0,1,1,0,1,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,0,1,0,1,100503,95,0036,SUZUN,14242,1142039,-76.759976666,-9.416331667
2021,      055801701,PE6,558,17,1,2,558,2021,1458,4,1,0,4,4,1,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,1,1,0,1,100503,95,0036,SUZUN,14242,340699,-76.759976666,-9.416331667
2021,      055801801,PE6,558,18,1,0,558,2021,1458,0,0,0,0,0,0,6,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,0,1,0,1,100503,95,0036,SUZUN,14242,0,-76.759976666,-9.416331667
2021,      055801901,PE6,558,19,1,1,558,2021,1458,4,1,0,4,4,1,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,2,1,0,1,100503,95,0036,SUZUN,14242,340699,-76.759976666,-9.416331667
2021,      055802001,PE6,558,20,1,2,558,2021,1458,4,1,0,4,4,0,1,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,1,1,0,1,100503,95,0036,SUZUN,14242,1142039,-76.759976666,-9.416331667
2021,      055805501,PE6,558,55,1,2,558,2021,1458,5,1,0,4,4,1,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,1,1,0,1,100503,95,0038,ROGCHAJ,14242,340699,-76.759976666,-9.416331667
2021,      055805601,PE6,558,56,1,1,558,2021,1458,5,0,0,5,2,1,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,1,1,0,1,100503,95,0038,ROGCHAJ,14242,340699,-76.759976666,-9.416331667
2021,      055805701,PE6,558,57,1,1,558,2021,1458,3,1,0,3,3,1,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,1,1,0,1,100503,95,0038,ROGCHAJ,14242,340699,-76.759976666,-9.416331667
2021,      055805801,PE6,558,58,1,1,558,2021,1458,1,0,0,1,1,0,1,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,0,1,0,1,100503,95,0038,ROGCHAJ,14242,1142039,-76.759976666,-9.416331667
2021,      055805901,PE6,558,59,1,1,558,2021,1458,3,1,0,3,3,0,1,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,2,1,0,1,100503,95,0038,ROGCHAJ,14242,1142039,-76.759976666,-9.416331667
2021,      055806201,PE6,558,62,1,2,558,2021,1458,3,1,0,3,3,1,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,1,1,0,1,100503,95,0040,HUAMANRIPA,14242,340699,-76.759976666,-9.416331667
2021,      055806301,PE6,558,63,1,2,558,2021,1458,6,1,0,6,6,2,1,1,0,558,10,10,2,3,0, ,0, ,0, ,2,3643,2,1,0,1,100503,95,0040,HUAMANRIPA,14242,340699,-76.759976666,-9.416331667
2021,      055806401,PE6,558,64,1,2,558,2021,1458,5,1,0,5,5,2,1,1,0,558,10,10,2,3,0, ,0, ,0, ,1,3643,2,1,0,1,100503,95,0040,HUAMANRIPA,14242,340699,-76.759976666,-9.416331667
2021,      055806501,PE6,558,65,1,2,558,2021,1458,3,1,0,3,3,0,1,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,1,1,0,1,100503,95,0040,HUAMANRIPA,14242,1142039,-76.759976666,-9.416331667
2021,      055806601,PE6,558,66,1,1,558,2021,1458,3,0,0,3,3,0,1,1,0,558,10,10,2,3,0, ,0, ,0, ,0,3643,0,1,0,1,100503,95,0040,HUAMANRIPA,14242,1142039,-76.759976666,-9.416331667
2021,      055900701,PE6,559,7,1,2,559,2021,1458,5,1,0,5,5,1,1,1,0,559,10,10,2,3,0, ,0, ,0, ,1,3452,2,1,0,1,101104,95,0001,CHUPAN,1437601,178845,-76.64809495,-9.747787066
2021,      055900901,PE6,559,9,1,1,559,2021,1458,5,1,0,3,5,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,1,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055901001,PE6,559,10,1,1,559,2021,1458,3,1,0,3,3,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,1,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055901101,PE6,559,11,1,0,559,2021,1458,0,0,0,0,0,0,9,2,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,0,1,0,1,101104,95,0001,CHUPAN,1437601,0,-76.64809495,-9.747787066
2021,      055902401,PE6,559,24,1,1,559,2021,1458,1,0,0,1,1,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,0,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055903301,PE6,559,33,1,1,559,2021,1458,2,1,0,2,2,1,1,1,0,559,10,10,2,3,0, ,0, ,0, ,1,3452,1,1,0,1,101104,95,0001,CHUPAN,1437601,178845,-76.64809495,-9.747787066
2021,      055903601,PE6,559,36,1,0,559,2021,1458,0,0,0,0,0,0,6,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,0,1,0,1,101104,95,0001,CHUPAN,1437601,0,-76.64809495,-9.747787066
2021,      055903801,PE6,559,38,1,2,559,2021,1458,5,1,0,5,5,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,1,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055904001,PE6,559,40,1,1,559,2021,1458,2,0,0,2,2,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,0,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055904101,PE6,559,41,1,1,559,2021,1458,2,0,0,2,0,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,0,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055904801,PE6,559,48,1,1,559,2021,1458,4,2,0,4,3,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,2,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055904901,PE6,559,49,1,1,559,2021,1458,6,2,0,6,6,2,1,1,0,559,10,10,2,3,0, ,0, ,0, ,1,3452,2,1,0,1,101104,95,0001,CHUPAN,1437601,178845,-76.64809495,-9.747787066
2021,      055905701,PE6,559,57,1,2,559,2021,1458,6,1,0,6,6,1,1,1,0,559,10,10,2,3,0, ,0, ,0, ,1,3452,2,1,0,1,101104,95,0001,CHUPAN,1437601,178845,-76.64809495,-9.747787066
2021,      055906001,PE6,559,60,1,1,559,2021,1458,1,0,0,1,1,0,1,1,0,559,10,10,2,3,0, ,0, ,0, ,0,3452,0,1,0,1,101104,95,0001,CHUPAN,1437601,599495,-76.64809495,-9.747787066
2021,      055906501,PE6,559,65,1,2,559,2021,1458,6,2,0,6,5,2,1,1,0,559,10,10,2,3,0, ,0, ,0, ,2,3452,2,1,0,1,101104,95,0001,CHUPAN,1437601,178845,-76.64809495,-9.747787066
2021,      056002701,PE6,560,27,1,2,560,2021,1455,5,1,0,5,5,1,1,1,0,560,10,10,2,3,0, ,0, ,0, ,1,3661,2,1,0,1,101101,95,0046,SAN JUAN DE JENNAPATAY (SAN JUAN),14406,287429,-76.6057433335,-9.83851
2021,      056002801,PE6,560,28,1,0,560,2021,1455,0,0,0,0,0,0,9,4,0,560,10,10,2,3,0, ,0, ,0, ,0,3661,0,1,0,1,101101,95,0046,SAN JUAN DE JENNAPATAY (SAN JUAN),14406,0,-76.6057433335,-9.83851
